s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 2.3000411E+001, 4.5731260E+001, 4.9042834E+001, 3.9620262E+001, 2.2722153E+001, 4.7060224E+001, 3.0532652E+001, 1.5661269E+001, 8.6086324E+000, 3.0811295E+001, 1.9825659E+001, 1.1509218E+001, 5.8748930E+000, 2.1130903E+001, 1.3457733E+001, 1.0538772E+001, 5.3715810E+000, 1.4799985E+001, 1.2221860E+001, 8.9661400E+000, 5.0186010E+000, 9.0072538E+000, 1.0940900E+001, 9.1381261E+000, 4.7252536E+000, 5.1019415E+000, 5.8542700E+000, 5.2247404E+000, 3.4372187E+000
 2.3500596E+001, 4.7323008E+001, 4.6405320E+001, 4.1723310E+001, 2.2686148E+001, 4.6296867E+001, 3.0158615E+001, 1.9539561E+001, 8.1224218E+000, 2.9863444E+001, 1.9753582E+001, 1.6405016E+001, 8.8892796E+000, 2.2772657E+001, 1.7368638E+001, 1.3006523E+001, 6.8981837E+000, 1.4024505E+001, 1.1617890E+001, 7.6741398E+000, 3.1522532E+000, 9.1423050E+000, 6.9213452E+000, 3.5516995E+000, 1.5910596E+000, 6.0315710E+000, 4.1321115E+000, 2.4296491E+000, 1.2269769E+000
 2.4000436E+001, 4.9835414E+001, 4.6988555E+001, 3.8784133E+001, 2.0003220E+001, 4.3648826E+001, 2.8931490E+001, 1.5861302E+001, 6.6860752E+000, 2.5369771E+001, 1.6596554E+001, 8.9081944E+000, 4.8427031E+000, 1.7106269E+001, 1.3712966E+001, 1.2105581E+001, 7.0236310E+000, 1.4307414E+001, 1.4918878E+001, 1.3747118E+001, 9.3284458E+000, 1.2014969E+001, 1.2161447E+001, 1.0644609E+001, 7.2125428E+000, 7.3037809E+000, 5.3510851E+000, 3.4609217E+000, 2.9949820E+000
 2.4500804E+001, 4.0768989E+001, 4.8037871E+001, 4.3298127E+001, 1.8063025E+001, 4.5083795E+001, 3.4061059E+001, 1.8589752E+001, 6.8054898E+000, 2.8194919E+001, 2.1258703E+001, 1.3719441E+001, 5.9575398E+000, 1.9281561E+001, 1.4527677E+001, 7.9163908E+000, 4.2763175E+000, 1.1808885E+001, 8.3033566E+000, 5.4552605E+000, 2.9929557E+000, 7.0650049E+000, 5.4261847E+000, 4.5072260E+000, 3.2690424E+000, 4.1432469E+000, 4.0164094E+000, 3.8656424E+000, 1.9510362E+000
 2.5000492E+001, 4.4251437E+001, 4.5688665E+001, 3.8168825E+001, 2.1619159E+001, 4.7065821E+001, 2.8775682E+001, 1.8019849E+001, 6.9718286E+000, 3.0734411E+001, 2.0486009E+001, 1.1944408E+001, 5.5222860E+000, 1.9082876E+001, 1.5588994E+001, 1.3037956E+001, 7.2814468E+000, 1.2051395E+001, 1.2061280E+001, 1.0657465E+001, 8.0210603E+000, 8.0788781E+000, 9.0265809E+000, 8.9471260E+000, 6.0779465E+000, 4.8018039E+000, 6.0490011E+000, 5.9837021E+000, 3.1617223E+000
 2.5500089E+001, 4.6966334E+001, 4.5664013E+001, 3.8186156E+001, 2.0689111E+001, 4.5326037E+001, 2.8400421E+001, 1.7495243E+001, 8.3853959E+000, 3.5897013E+001, 2.3647322E+001, 2.0220092E+001, 6.5705302E+000, 2.3967646E+001, 1.7825679E+001, 1.4026033E+001, 8.6009654E+000, 1.2926027E+001, 1.0833802E+001, 1.1558984E+001, 7.7698339E+000, 9.4678585E+000, 1.0487025E+001, 1.1208994E+001, 8.9552307E+000, 5.4627155E+000, 6.2199140E+000, 7.6457684E+000, 5.4080575E+000
 2.6000297E+001, 4.1210494E+001, 4.8839815E+001, 3.4976936E+001, 1.9559888E+001, 4.4739918E+001, 2.7996061E+001, 1.5723867E+001, 6.2858437E+000, 3.1815184E+001, 1.9711582E+001, 1.0330122E+001, 5.1319294E+000, 2.5301917E+001, 1.9813110E+001, 1.2381072E+001, 5.9154189E+000, 1.8239563E+001, 1.6341635E+001, 1.0435144E+001, 8.7995106E+000, 9.0986760E+000, 8.8697882E+000, 6.9933025E+000, 4.0137917E+000, 4.4630582E+000, 3.9626637E+000, 3.7472006E+000, 2.4104877E+000
 2.6500191E+001, 4.0846699E+001, 4.8370864E+001, 4.0124435E+001, 2.4691780E+001, 4.3227228E+001, 2.8623118E+001, 1.8892730E+001, 7.9666881E+000, 2.6426936E+001, 1.7608004E+001, 1.3858548E+001, 6.9947453E+000, 1.8236780E+001, 1.3288354E+001, 1.2638748E+001, 7.0042935E+000, 1.3334928E+001, 1.2871297E+001, 9.8044110E+000, 7.5000362E+000, 1.2545302E+001, 1.0104104E+001, 6.4160145E+000, 3.1240887E+000, 1.0969236E+001, 8.3683698E+000, 6.0068142E+000, 3.0205215E+000
 2.7000167E+001, 4.3627164E+001, 4.7469341E+001, 4.5217891E+001, 2.5558306E+001, 4.8344383E+001, 3.4750261E+001, 2.3412419E+001, 8.9927344E+000, 3.0718229E+001, 2.4574852E+001, 1.5288327E+001, 6.8103837E+000, 1.8501228E+001, 1.4033236E+001, 1.2620950E+001, 5.8956952E+000, 1.2025111E+001, 1.1986801E+001, 9.5100609E+000, 7.3651797E+000, 8.0657628E+000, 7.9766914E+000, 6.1347066E+000, 4.1476953E+000, 5.6693964E+000, 3.9015712E+000, 3.4749644E+000, 2.5333084E+000
 2.7500733E+001, 4.7561936E+001, 4.8221553E+001, 3.9538827E+001, 2.1320642E+001, 4.3956790E+001, 3.2191223E+001, 1.9728276E+001, 1.0187928E+001, 3.1739244E+001, 2.3283716E+001, 1.8271923E+001, 8.6873294E+000, 2.3846228E+001, 1.9103560E+001, 1.4100905E+001, 7.6648583E+000, 1.4814435E+001, 1.1319693E+001, 9.8461753E+000, 5.5413633E+000, 9.7031511E+000, 8.3603677E+000, 7.8124463E+000, 3.1364652E+000, 6.2398955E+000, 6.3656535E+000, 4.6143716E+000, 1.9891479E+000
 2.8000604E+001, 4.5479438E+001, 4.6688012E+001, 3.8393281E+001, 2.5461239E+001, 4.4680451E+001, 2.8646111E+001, 1.9928577E+001, 8.6117550E+000, 3.2962125E+001, 2.2123629E+001, 1.4741303E+001, 9.0963814E+000, 2.6377230E+001, 1.8665852E+001, 1.5982960E+001, 1.0600833E+001, 1.9325444E+001, 1.5420253E+001, 1.2524589E+001, 7.3882735E+000, 1.1345792E+001, 9.6351512E+000, 6.5576920E+000, 3.4029261E+000, 6.9658791E+000, 5.3190689E+000, 3.6097704E+000, 2.3348767E+000
 2.8500166E+001, 5.2713941E+001, 4.7911201E+001, 4.1020266E+001, 2.5309530E+001, 4.5890926E+001, 3.0220836E+001, 1.6444124E+001, 1.1647586E+001, 3.0947906E+001, 1.7318511E+001, 1.0182485E+001, 6.1943564E+000, 2.3479121E+001, 1.4979813E+001, 9.7310098E+000, 4.8905845E+000, 2.3489042E+001, 1.7192674E+001, 1.2409058E+001, 5.7144246E+000, 2.1027831E+001, 1.4005916E+001, 8.1868277E+000, 3.5453036E+000, 1.4785746E+001, 8.3253332E+000, 4.0995680E+000, 2.1557523E+000
 2.9000256E+001, 4.8359711E+001, 4.6889006E+001, 4.5170592E+001, 2.2114482E+001, 4.7126606E+001, 3.4814858E+001, 2.3424295E+001, 1.0599307E+001, 3.0604863E+001, 2.1692558E+001, 1.8367271E+001, 1.0761795E+001, 2.3182527E+001, 1.5083219E+001, 1.3214894E+001, 1.0449476E+001, 1.6613774E+001, 1.1047210E+001, 9.5486158E+000, 7.9490612E+000, 9.8184246E+000, 8.9919656E+000, 6.1398173E+000, 3.5945486E+000, 6.6387329E+000, 5.2650156E+000, 2.8747450E+000, 1.7537315E+000
 2.9500391E+001, 4.4853110E+001, 4.6728460E+001, 4.1710561E+001, 2.3669953E+001, 4.7767686E+001, 3.9766365E+001, 2.2853436E+001, 1.1464704E+001, 3.1598527E+001, 2.6953616E+001, 1.6554811E+001, 8.2642802E+000, 2.6548300E+001, 1.7978278E+001, 1.2549853E+001, 6.3948531E+000, 1.7238445E+001, 1.2141183E+001, 1.0130799E+001, 4.0477860E+000, 8.6515116E+000, 8.1615891E+000, 6.0273262E+000, 2.7405363E+000, 5.2163757E+000, 4.8244194E+000, 3.8309320E+000, 2.4094585E+000
 3.0000116E+001, 4.9759300E+001, 4.7627755E+001, 3.9757587E+001, 2.1759229E+001, 4.3710665E+001, 3.1670422E+001, 1.8865078E+001, 7.1656408E+000, 3.5328228E+001, 2.2893477E+001, 1.6406624E+001, 1.0996718E+001, 2.7437650E+001, 2.1211562E+001, 1.6445625E+001, 6.6500933E+000, 2.2901165E+001, 1.7311065E+001, 9.7662128E+000, 3.3578836E+000, 1.7449918E+001, 1.2200506E+001, 5.4086822E+000, 2.2833534E+000, 1.1247073E+001, 7.0806676E+000, 4.1977725E+000, 1.7114556E+000
 3.0500314E+001, 5.0291464E+001, 4.9111458E+001, 4.1431061E+001, 2.4661896E+001, 4.1966978E+001, 3.6857301E+001, 2.5348616E+001, 1.0397284E+001, 3.4465499E+001, 2.4764882E+001, 1.2424344E+001, 7.1547779E+000, 2.9063856E+001, 1.9337477E+001, 1.1837370E+001, 5.0351259E+000, 2.2449640E+001, 1.4180697E+001, 1.1475698E+001, 5.1319338E+000, 1.5813811E+001, 1.2102152E+001, 8.5865428E+000, 4.2567913E+000, 9.8453570E+000, 9.6500230E+000, 7.1784769E+000, 4.4437850E+000
 3.1000432E+001, 4.7742191E+001, 4.8297257E+001, 4.1964123E+001, 2.6100119E+001, 4.8737954E+001, 3.1333495E+001, 2.6791743E+001, 8.5229812E+000, 3.4593450E+001, 2.1305316E+001, 1.2468889E+001, 6.3036071E+000, 2.7256332E+001, 1.5196250E+001, 7.9379703E+000, 4.5781431E+000, 2.2234563E+001, 1.2294119E+001, 7.0185409E+000, 3.4573516E+000, 1.7994681E+001, 1.0394031E+001, 6.2243159E+000, 3.2302329E+000, 1.2857834E+001, 8.3069782E+000, 5.2857491E+000, 2.6331766E+000
 3.1500097E+001, 4.7409809E+001, 4.9761947E+001, 4.5700707E+001, 2.0841577E+001, 4.4051508E+001, 3.4793502E+001, 2.6263283E+001, 1.3062040E+001, 3.3543401E+001, 2.4113555E+001, 1.8377547E+001, 1.0977671E+001, 2.4953787E+001, 1.6499918E+001, 1.6191804E+001, 9.9321117E+000, 1.5511289E+001, 1.2157890E+001, 1.1698506E+001, 7.8444955E+000, 1.2568725E+001, 1.1212927E+001, 7.4902267E+000, 3.3096808E+000, 1.0188859E+001, 7.4605326E+000, 4.4117318E+000, 2.2000618E+000
 3.2000062E+001, 4.3030791E+001, 4.8355470E+001, 4.0494569E+001, 2.2315468E+001, 5.0438937E+001, 3.8791191E+001, 2.2248466E+001, 1.2059425E+001, 3.6901833E+001, 2.8999645E+001, 1.5876010E+001, 5.4390676E+000, 2.8267928E+001, 2.1584196E+001, 1.2488950E+001, 4.5091858E+000, 2.0123853E+001, 1.3199787E+001, 8.8378555E+000, 3.7557680E+000, 1.4964447E+001, 9.1102789E+000, 6.6714007E+000, 3.2005612E+000, 1.2135372E+001, 7.9212005E+000, 5.1610734E+000, 2.0804463E+000
 3.2500455E+001, 4.8203590E+001, 4.6080757E+001, 3.7914366E+001, 2.3631820E+001, 5.3767645E+001, 3.0591272E+001, 1.8850387E+001, 1.0698296E+001, 3.6863979E+001, 2.6649275E+001, 1.8172355E+001, 9.5649340E+000, 2.8905014E+001, 2.2355520E+001, 1.4121546E+001, 6.1164610E+000, 1.9413734E+001, 1.3923461E+001, 1.0133962E+001, 4.1098735E+000, 1.2541769E+001, 9.9894740E+000, 6.2072770E+000, 3.1407402E+000, 7.2582429E+000, 6.8561418E+000, 4.0520643E+000, 2.2665427E+000
 3.3000304E+001, 4.4864713E+001, 4.9666171E+001, 4.0551868E+001, 2.5623633E+001, 4.9755047E+001, 3.1710016E+001, 2.1636989E+001, 1.1224303E+001, 3.3744689E+001, 2.1876706E+001, 1.2829816E+001, 5.9846826E+000, 2.6442978E+001, 1.5975644E+001, 8.0848740E+000, 4.6563740E+000, 2.1222870E+001, 1.4188993E+001, 7.7859069E+000, 3.9806843E+000, 1.5106188E+001, 1.3308086E+001, 8.7313344E+000, 4.4207744E+000, 9.3929729E+000, 1.0112533E+001, 7.7466091E+000, 3.1990395E+000
 3.3500099E+001, 4.5612652E+001, 5.0490899E+001, 4.4509793E+001, 2.7521255E+001, 4.8117489E+001, 3.8839099E+001, 2.1370843E+001, 1.0958129E+001, 3.4542195E+001, 2.2556608E+001, 1.5048853E+001, 8.3461939E+000, 2.3086744E+001, 1.7282124E+001, 1.2010834E+001, 5.1494258E+000, 1.8546808E+001, 1.4136803E+001, 8.7223220E+000, 4.0625156E+000, 1.3832987E+001, 1.1605560E+001, 8.1815545E+000, 4.5680780E+000, 1.0327312E+001, 1.0630563E+001, 8.1201624E+000, 4.0811141E+000
 3.4000048E+001, 4.6693936E+001, 4.8194350E+001, 4.2910913E+001, 2.1342386E+001, 4.8273471E+001, 3.7502024E+001, 2.3989963E+001, 9.3136987E+000, 3.9151064E+001, 2.9531590E+001, 1.9737777E+001, 1.1112632E+001, 3.1335746E+001, 2.1216765E+001, 1.7530030E+001, 1.1203594E+001, 1.9153138E+001, 1.5659299E+001, 1.3367149E+001, 7.2181011E+000, 1.1687625E+001, 9.1686572E+000, 7.2558896E+000, 3.5375405E+000, 4.4805151E+000, 4.3800152E+000, 3.5738285E+000, 2.9658171E+000
 3.4500481E+001, 4.5180735E+001, 5.3249573E+001, 4.5761444E+001, 2.7332370E+001, 5.1441502E+001, 3.8978397E+001, 2.3378528E+001, 1.3421029E+001, 3.9611938E+001, 2.8415973E+001, 1.6891272E+001, 7.5868914E+000, 2.9048281E+001, 1.7016419E+001, 1.1654167E+001, 5.2573531E+000, 2.0712635E+001, 1.7343010E+001, 1.4047566E+001, 6.1815128E+000, 1.6023328E+001, 1.4260060E+001, 1.2939603E+001, 9.7648995E+000, 9.5413687E+000, 8.4852623E+000, 8.1455161E+000, 6.3228437E+000
 3.5000768E+001, 4.3121471E+001, 4.9619714E+001, 4.1744583E+001, 2.1121201E+001, 4.7429296E+001, 3.3868674E+001, 2.3306746E+001, 9.0441132E+000, 3.6523542E+001, 2.8381893E+001, 2.2081202E+001, 1.4212189E+001, 2.9698616E+001, 2.2855124E+001, 1.6392540E+001, 7.5614567E+000, 1.8931733E+001, 1.3588768E+001, 9.4283475E+000, 4.6363358E+000, 1.2738223E+001, 1.1353144E+001, 9.7090123E+000, 6.1903793E+000, 8.6465395E+000, 9.7663602E+000, 7.8344491E+000, 4.4771288E+000
 3.5500038E+001, 3.9503223E+001, 4.8161710E+001, 4.2966060E+001, 2.4761333E+001, 4.8551864E+001, 3.8836946E+001, 2.7082325E+001, 1.5577164E+001, 3.6843239E+001, 2.4516097E+001, 2.1279957E+001, 1.5720056E+001, 2.8763373E+001, 2.1755549E+001, 1.8156356E+001, 1.0991033E+001, 2.1893308E+001, 1.6822984E+001, 1.3232567E+001, 8.8587108E+000, 1.4825134E+001, 1.1982351E+001, 8.3523499E+000, 4.2625379E+000, 7.1788491E+000, 6.4560384E+000, 3.8707248E+000, 2.2529642E+000
 3.6000577E+001, 4.3795212E+001, 4.7894196E+001, 4.2891451E+001, 2.3876959E+001, 5.2531642E+001, 3.6998761E+001, 2.5633451E+001, 1.0049625E+001, 3.8450783E+001, 3.0967778E+001, 2.0405266E+001, 1.0150689E+001, 2.9100306E+001, 2.5108731E+001, 2.1559738E+001, 1.1141150E+001, 1.8840332E+001, 1.4141793E+001, 1.3517393E+001, 9.9642827E+000, 1.2449407E+001, 9.2017063E+000, 8.6709894E+000, 7.4960931E+000, 8.3701390E+000, 5.6824773E+000, 4.4022726E+000, 2.9110886E+000
 3.6500294E+001, 4.6237434E+001, 4.9950121E+001, 4.0654652E+001, 2.4460842E+001, 4.7730996E+001, 3.9085738E+001, 2.7226109E+001, 1.0134146E+001, 3.8529923E+001, 2.6819533E+001, 1.5654245E+001, 8.0389569E+000, 3.1787498E+001, 1.9611515E+001, 9.9782173E+000, 4.6154907E+000, 2.5419498E+001, 1.5924934E+001, 9.4866236E+000, 4.3990984E+000, 2.0909314E+001, 1.3776058E+001, 8.4538861E+000, 3.7431171E+000, 1.6050348E+001, 1.0837856E+001, 7.7772534E+000, 3.9763824E+000
 3.7000409E+001, 4.3652543E+001, 4.3938232E+001, 4.0022509E+001, 2.2407108E+001, 4.6361550E+001, 3.3644879E+001, 2.0905938E+001, 6.8850015E+000, 3.6370864E+001, 2.6318811E+001, 1.6854410E+001, 7.4037009E+000, 3.8645141E+001, 2.1935228E+001, 1.1580569E+001, 5.7435402E+000, 3.0247669E+001, 1.6374616E+001, 9.6302150E+000, 4.8453055E+000, 1.8711007E+001, 9.5574402E+000, 5.8994327E+000, 3.3887482E+000, 1.1107699E+001, 6.0993280E+000, 3.7458972E+000, 2.0926178E+000
 3.7500378E+001, 5.1580606E+001, 4.8009426E+001, 3.9700348E+001, 2.7778815E+001, 4.7572546E+001, 3.9652633E+001, 2.9021947E+001, 1.0709176E+001, 3.7986810E+001, 2.6312695E+001, 1.8028562E+001, 8.3405623E+000, 2.7766084E+001, 2.1242240E+001, 1.5022120E+001, 6.7318765E+000, 2.4144290E+001, 1.7287476E+001, 9.9181964E+000, 4.4953586E+000, 2.0836234E+001, 1.3039400E+001, 7.0276051E+000, 3.8019082E+000, 1.5913365E+001, 1.2309450E+001, 7.1827763E+000, 2.8505558E+000
 3.8000080E+001, 4.1851455E+001, 4.6983785E+001, 4.0440551E+001, 2.4857117E+001, 4.6199055E+001, 3.3263262E+001, 2.1589779E+001, 8.4669034E+000, 3.5173460E+001, 2.4162690E+001, 1.2665963E+001, 8.5198876E+000, 3.1607498E+001, 2.0403725E+001, 9.7445736E+000, 3.8058643E+000, 2.5965784E+001, 1.4282933E+001, 8.7762813E+000, 3.7849837E+000, 1.9894893E+001, 9.4477851E+000, 5.2868048E+000, 3.0299790E+000, 1.5339417E+001, 7.9779372E+000, 4.6008437E+000, 2.5821414E+000
 3.8500618E+001, 4.5359311E+001, 5.2907802E+001, 4.3934547E+001, 2.6966068E+001, 5.2835919E+001, 3.9590434E+001, 2.3564801E+001, 1.0502909E+001, 3.9982153E+001, 3.7156858E+001, 2.5445011E+001, 1.3105189E+001, 3.1989348E+001, 2.7186910E+001, 2.0613685E+001, 1.2257371E+001, 2.4484900E+001, 1.8048204E+001, 1.3897545E+001, 7.9263603E+000, 1.7574405E+001, 1.2147962E+001, 9.1156457E+000, 4.2463177E+000, 1.4221575E+001, 9.3123060E+000, 5.4513788E+000, 2.4234774E+000
 3.9000427E+001, 4.3401877E+001, 4.7698047E+001, 3.9748497E+001, 2.8632209E+001, 4.8932208E+001, 3.2847196E+001, 2.3091117E+001, 9.9859111E+000, 3.7801336E+001, 3.1420076E+001, 1.9548442E+001, 1.1112719E+001, 3.1422205E+001, 2.4527155E+001, 1.7490382E+001, 1.1129210E+001, 2.5460542E+001, 1.9815495E+001, 1.1583874E+001, 6.4168269E+000, 1.7205205E+001, 1.2939942E+001, 8.6032007E+000, 4.5563964E+000, 1.3292189E+001, 9.2455754E+000, 6.1713762E+000, 2.8600150E+000
 3.9500548E+001, 4.3773532E+001, 4.8187074E+001, 3.9862015E+001, 2.6560986E+001, 4.7689078E+001, 3.6858233E+001, 2.5527006E+001, 1.2133789E+001, 3.7794308E+001, 2.5596949E+001, 1.6507716E+001, 9.2404498E+000, 3.1326076E+001, 1.9484107E+001, 1.0486000E+001, 5.1124492E+000, 3.0932817E+001, 1.8215414E+001, 1.0214248E+001, 4.6799853E+000, 2.8128248E+001, 1.8657703E+001, 1.0925690E+001, 4.5331695E+000, 2.0546419E+001, 1.5030300E+001, 8.6673728E+000, 4.4511323E+000
 4.0000546E+001, 4.2249617E+001, 4.9287599E+001, 4.3386114E+001, 2.2507860E+001, 4.9844403E+001, 3.8599919E+001, 2.6030968E+001, 1.1171363E+001, 3.6407192E+001, 2.7304786E+001, 1.9347451E+001, 7.6509811E+000, 2.7028775E+001, 2.1554071E+001, 1.4970155E+001, 1.0958007E+001, 1.9444716E+001, 1.4902718E+001, 1.1463995E+001, 9.8007785E+000, 1.7453893E+001, 1.3092144E+001, 9.2859207E+000, 6.4845310E+000, 1.4366996E+001, 1.2775701E+001, 8.7701332E+000, 3.8995368E+000
 4.0500274E+001, 4.3220744E+001, 4.7501481E+001, 4.4262462E+001, 2.5010487E+001, 5.2207332E+001, 3.9105203E+001, 2.9741202E+001, 1.2999542E+001, 3.8352894E+001, 2.9718632E+001, 2.0393463E+001, 1.0445175E+001, 3.2067986E+001, 2.3266063E+001, 1.7242268E+001, 7.9641295E+000, 2.4720378E+001, 1.8925085E+001, 1.1125810E+001, 5.4288842E+000, 1.9709741E+001, 1.3443193E+001, 9.4498967E+000, 4.4082855E+000, 1.4341390E+001, 9.3825936E+000, 7.2587524E+000, 4.4018117E+000
 4.1000432E+001, 4.6290683E+001, 4.9554505E+001, 4.3140449E+001, 2.7637592E+001, 4.9517630E+001, 3.6108708E+001, 2.6055836E+001, 1.0957626E+001, 3.9944457E+001, 3.7011578E+001, 2.5638514E+001, 1.7243205E+001, 3.6018099E+001, 3.2559055E+001, 2.5028545E+001, 1.9988017E+001, 2.8299151E+001, 2.4797748E+001, 1.9377653E+001, 1.3347922E+001, 1.9612298E+001, 1.4842774E+001, 1.0391582E+001, 7.2223389E+000, 1.0372784E+001, 7.5116246E+000, 4.9573148E+000, 3.0429931E+000
 4.1500575E+001, 4.8089456E+001, 4.9933026E+001, 4.6078413E+001, 3.1918701E+001, 4.6520891E+001, 3.7664147E+001, 2.7541204E+001, 1.8198612E+001, 3.1661319E+001, 2.7928003E+001, 2.0709001E+001, 1.2475136E+001, 2.6900818E+001, 2.2971342E+001, 1.6218814E+001, 8.4932004E+000, 2.7821178E+001, 2.0101839E+001, 1.4707733E+001, 1.1606204E+001, 2.3811925E+001, 1.8824813E+001, 1.3908224E+001, 1.0207262E+001, 1.4699517E+001, 1.3263043E+001, 1.0905233E+001, 6.6047036E+000
 4.2000001E+001, 5.2675425E+001, 4.8414333E+001, 4.4847314E+001, 2.9512464E+001, 4.9351553E+001, 3.9868266E+001, 2.7777563E+001, 1.2514720E+001, 4.0097048E+001, 2.7864661E+001, 2.0316667E+001, 1.2124010E+001, 3.0496158E+001, 1.9080137E+001, 1.4929197E+001, 8.7956985E+000, 2.3273618E+001, 1.7150110E+001, 1.4356933E+001, 1.0301347E+001, 1.8500602E+001, 1.4959584E+001, 1.3331571E+001, 9.6283849E+000, 1.4055586E+001, 1.3691610E+001, 1.0912513E+001, 8.9605466E+000
 4.2500427E+001, 4.7717311E+001, 4.9499852E+001, 4.3661620E+001, 2.6902395E+001, 4.8168332E+001, 4.2944333E+001, 3.2049624E+001, 1.3249197E+001, 4.1646085E+001, 3.7655124E+001, 2.8682473E+001, 1.6940727E+001, 3.5911982E+001, 2.4345672E+001, 1.8067416E+001, 1.2933806E+001, 2.9193846E+001, 1.7226994E+001, 1.0209896E+001, 5.6939464E+000, 2.1175371E+001, 1.2629468E+001, 8.1906502E+000, 4.2686026E+000, 1.4549255E+001, 9.3366739E+000, 5.7053192E+000, 3.2098827E+000
 4.3000278E+001, 4.4695803E+001, 4.9695307E+001, 4.3352489E+001, 2.4346945E+001, 5.0177256E+001, 3.8636393E+001, 2.6983468E+001, 8.9223277E+000, 3.9011718E+001, 3.4615757E+001, 2.2949054E+001, 1.4438545E+001, 3.3925073E+001, 2.8466696E+001, 2.5960931E+001, 1.7483901E+001, 2.8027200E+001, 1.9046692E+001, 1.4794863E+001, 1.1999882E+001, 1.9094792E+001, 1.2268581E+001, 9.1044235E+000, 6.7936844E+000, 1.4193493E+001, 9.6083371E+000, 6.4806079E+000, 4.2734970E+000
 4.3500073E+001, 4.2739703E+001, 4.6174171E+001, 4.2156773E+001, 2.3448830E+001, 4.4966606E+001, 3.7640863E+001, 2.7425498E+001, 1.0125311E+001, 3.9030343E+001, 3.4385097E+001, 2.2560351E+001, 1.0700132E+001, 3.6437254E+001, 2.7899317E+001, 1.7426310E+001, 7.4683331E+000, 3.5465039E+001, 2.5440813E+001, 1.5658051E+001, 7.4213232E+000, 2.8182771E+001, 1.8684361E+001, 1.0609615E+001, 4.8310830E+000, 1.9102104E+001, 1.1484327E+001, 5.9682140E+000, 3.3940008E+000
 4.4000326E+001, 4.3925670E+001, 4.8213903E+001, 4.4959065E+001, 2.0188224E+001, 4.7972299E+001, 3.9699903E+001, 2.8472946E+001, 1.1619396E+001, 3.6920978E+001, 3.1926438E+001, 2.3223966E+001, 1.2596266E+001, 3.5124902E+001, 2.4408435E+001, 1.6354404E+001, 8.8683091E+000, 3.2172961E+001, 1.8677168E+001, 1.2637241E+001, 7.2567547E+000, 2.7231829E+001, 1.6854207E+001, 1.0341556E+001, 4.6791545E+000, 2.0759509E+001, 1.2129745E+001, 6.7104207E+000, 3.2841171E+000
 4.4500157E+001, 4.3159492E+001, 5.0065774E+001, 4.3996631E+001, 2.5581200E+001, 4.7418758E+001, 3.7274574E+001, 2.8986120E+001, 9.4796869E+000, 3.9175560E+001, 3.4776543E+001, 2.7646142E+001, 1.0452641E+001, 3.7591036E+001, 3.1891839E+001, 2.3535108E+001, 1.3025826E+001, 3.1234524E+001, 2.4888372E+001, 1.5552884E+001, 8.7947046E+000, 2.6866561E+001, 1.8699185E+001, 1.3136152E+001, 7.2732412E+000, 1.9692871E+001, 1.4846711E+001, 1.1918352E+001, 8.1701250E+000
 4.5000317E+001, 4.6746186E+001, 4.8002244E+001, 4.2744486E+001, 2.6176452E+001, 4.9953133E+001, 4.0988424E+001, 2.9033676E+001, 1.6643805E+001, 4.0838849E+001, 3.5007700E+001, 2.5262400E+001, 1.3905797E+001, 3.1355334E+001, 2.5167692E+001, 2.1231342E+001, 1.3462090E+001, 2.5520051E+001, 1.7343506E+001, 1.2495385E+001, 8.2133074E+000, 2.3968496E+001, 1.5475203E+001, 9.4047913E+000, 4.6332462E+000, 2.0178947E+001, 1.4123899E+001, 8.2843530E+000, 4.1529353E+000
 4.5500602E+001, 4.4709804E+001, 4.9029797E+001, 4.4129524E+001, 2.4983840E+001, 4.8931851E+001, 3.8487608E+001, 3.3176230E+001, 1.6698322E+001, 4.2180441E+001, 3.5625002E+001, 2.6500779E+001, 1.5971034E+001, 3.4765587E+001, 3.2890368E+001, 2.2774469E+001, 1.2081111E+001, 2.7904617E+001, 2.2467697E+001, 1.7619205E+001, 8.4886235E+000, 2.0907382E+001, 1.5670554E+001, 1.2095835E+001, 7.2349963E+000, 1.5234596E+001, 1.3177469E+001, 9.1851196E+000, 4.8076651E+000
 4.6000234E+001, 4.3815166E+001, 4.7041831E+001, 4.5148237E+001, 2.3896618E+001, 4.9027841E+001, 3.8453478E+001, 3.1034195E+001, 1.2152105E+001, 3.8250614E+001, 3.2360588E+001, 2.5492165E+001, 1.1244750E+001, 3.4647389E+001, 2.6061353E+001, 2.1501752E+001, 1.3613130E+001, 3.2766456E+001, 2.3769858E+001, 1.6705601E+001, 1.0568451E+001, 2.9332228E+001, 1.9307419E+001, 1.4368032E+001, 8.6522398E+000, 2.2241738E+001, 1.4174172E+001, 8.8786375E+000, 3.9059971E+000
